RoadSegmentID,KerbsideID,RoadSegmentDescription,Latitude,Longitude,LastUpdated
22281,,Anderson Street between Fairlie Court and Clowes Street,-37.8307591,144.9844527,2022-09-02
22281,,Anderson Street between Fairlie Court and Clowes Street,-37.830709,144.9844628,2022-09-02
22716,,Anderson Street between Clowes Street and St Leonards Court,-37.8301725,144.9844611,2022-09-02
22716,,Anderson Street between Clowes Street and St Leonards Court,-37.829959,144.9845031,2022-09-02
22716,,Anderson Street between Clowes Street and St Leonards Court,-37.8299057,144.9845135,2022-09-02
22716,,Anderson Street between Clowes Street and St Leonards Court,-37.829799,144.9845345,2022-09-02
22716,,Anderson Street between Clowes Street and St Leonards Court,-37.8297456,144.984545,2022-09-02
22716,,Anderson Street between Clowes Street and St Leonards Court,-37.8296918,144.9845555,2022-09-02
22716,,Anderson Street between Clowes Street and St Leonards Court,-37.8295312,144.984587,2022-09-02
22716,,Anderson Street between Clowes Street and St Leonards Court,-37.8296461,144.9846727,2022-09-02
22716,,Anderson Street between Clowes Street and St Leonards Court,-37.8294431,144.9847101,2022-09-02
22280,,Anderson Street between St Leonards Court and Alexandra Avenue,-37.8288952,144.9848209,2022-09-02
21096,,Leveson Street between Queensberry Street and Arden Street,-37.8024709,144.9511185,2022-09-02
23303,,River Esplanade between Webb Bridge and Swinging Basin Lane,-37.8248326,144.9453442,2022-09-02
20604,,Barrup Street between Owen Street and Murchison Street,-37.8003322,144.9735374,2022-09-07
20604,,Barrup Street between Owen Street and Murchison Street,-37.8002778,144.9735468,2022-09-07
20604,,Barrup Street between Owen Street and Murchison Street,-37.8001144,144.9735749,2022-09-07
20604,,Barrup Street between Owen Street and Murchison Street,-37.8003819,144.9736684,2022-09-07
20604,,Barrup Street between Owen Street and Murchison Street,-37.800326,144.9736777,2022-09-07
21707,,Intersection of Arden Street and Southey Street,-37.7987346,144.9308452,2022-09-09
20208,60027,Flinders Street between Spring Street and Exhibition Street,-37.8157708,144.9728178,2023-07-21
20138,,Exhibition Street between Flinders Street and Flinders Lane,-37.8157781,144.972161,2023-07-13
22602,,Palmerston Street between Nicholson Street and Station Street,-37.7965912,144.9743137,2022-09-15
22602,,Palmerston Street between Nicholson Street and Station Street,-37.796607,144.974462,2022-09-15
22602,,Palmerston Street between Nicholson Street and Station Street,-37.7966359,144.9747317,2022-09-15
22602,,Palmerston Street between Nicholson Street and Station Street,-37.7966423,144.9747925,2022-09-15
22602,,Palmerston Street between Nicholson Street and Station Street,-37.7966736,144.9744361,2022-09-15
22602,,Palmerston Street between Nicholson Street and Station Street,-37.7966818,144.9745185,2022-09-15
22602,,Palmerston Street between Nicholson Street and Station Street,-37.7967426,144.9746286,2022-09-15
22602,,Palmerston Street between Nicholson Street and Station Street,-37.796729,144.9745093,2022-09-15
20779,,Palmerston Street between Station Street and Canning Street,-37.7967271,144.9738446,2022-09-15
20779,,Palmerston Street between Station Street and Canning Street,-37.7966971,144.9735747,2022-09-15
20779,,Palmerston Street between Station Street and Canning Street,-37.7966897,144.9735072,2022-09-15
20779,,Palmerston Street between Station Street and Canning Street,-37.7964953,144.9734096,2022-09-15
20779,,Palmerston Street between Station Street and Canning Street,-37.7964881,144.9733416,2022-09-15
20779,,Palmerston Street between Station Street and Canning Street,-37.7965442,144.9738765,2022-09-15
20779,,Palmerston Street between Station Street and Canning Street,-37.7965645,144.9734267,2022-09-15
20779,,Palmerston Street between Station Street and Canning Street,-37.796594,144.9736951,2022-09-15
20779,,Palmerston Street between Station Street and Canning Street,-37.7966471,144.973759,2022-09-15
20779,,Palmerston Street between Station Street and Canning Street,-37.7966112,144.9734234,2022-09-15
20780,,Palmerston Street between Canning Street and Rathdowne Street,-37.7965838,144.9725125,2022-09-15
20780,,Palmerston Street between Canning Street and Rathdowne Street,-37.7965424,144.9721273,2022-09-15
20780,,Palmerston Street between Canning Street and Rathdowne Street,-37.7965212,144.971925,2022-09-15
20780,,Palmerston Street between Canning Street and Rathdowne Street,-37.7964896,144.971648,2022-09-15
20780,,Palmerston Street between Canning Street and Rathdowne Street,-37.7964679,144.9714436,2022-09-15
20780,,Palmerston Street between Canning Street and Rathdowne Street,-37.7964616,144.9713817,2022-09-15
20780,,Palmerston Street between Canning Street and Rathdowne Street,-37.7962349,144.9710096,2022-09-15
20780,,Palmerston Street between Canning Street and Rathdowne Street,-37.7962495,144.9711446,2022-09-15
20780,,Palmerston Street between Canning Street and Rathdowne Street,-37.7962568,144.9712121,2022-09-15
20780,,Palmerston Street between Canning Street and Rathdowne Street,-37.7962714,144.9713472,2022-09-15
20780,,Palmerston Street between Canning Street and Rathdowne Street,-37.7963226,144.9718197,2022-09-15
20780,,Palmerston Street between Canning Street and Rathdowne Street,-37.7963299,144.9718873,2022-09-15
20780,,Palmerston Street between Canning Street and Rathdowne Street,-37.7963917,144.9724552,2022-09-15
20780,,Palmerston Street between Canning Street and Rathdowne Street,-37.7964065,144.9725948,2022-09-15
20780,,Palmerston Street between Canning Street and Rathdowne Street,-37.7964288,144.9728041,2022-09-15
20780,,Palmerston Street between Canning Street and Rathdowne Street,-37.796466,144.9725031,2022-09-15
20780,,Palmerston Street between Canning Street and Rathdowne Street,-37.7964895,144.9727254,2022-09-15
20780,,Palmerston Street between Canning Street and Rathdowne Street,-37.7965118,144.9724952,2022-09-15
20780,,Palmerston Street between Canning Street and Rathdowne Street,-37.7964448,144.9723044,2022-09-15
20780,,Palmerston Street between Canning Street and Rathdowne Street,-37.7964375,144.972238,2022-09-15
20780,,Palmerston Street between Canning Street and Rathdowne Street,-37.7964747,144.9721541,2022-09-15
20780,,Palmerston Street between Canning Street and Rathdowne Street,-37.7964894,144.9722952,2022-09-15
20780,,Palmerston Street between Canning Street and Rathdowne Street,-37.7963972,144.9718702,2022-09-15
20780,,Palmerston Street between Canning Street and Rathdowne Street,-37.7963752,144.9716634,2022-09-15
20780,,Palmerston Street between Canning Street and Rathdowne Street,-37.7963899,144.9717971,2022-09-15
20780,,Palmerston Street between Canning Street and Rathdowne Street,-37.7963537,144.9714694,2022-09-15
20780,,Palmerston Street between Canning Street and Rathdowne Street,-37.7963391,144.9713244,2022-09-15
20780,,Palmerston Street between Canning Street and Rathdowne Street,-37.7963464,144.9713921,2022-09-15
